line,sid,msg,status,category,reason,rule
1555,2197,SERVER-WEBAPP cvsview2.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP cvsview2.cgi access""; flow:to_server,established; http_uri; content:""/cvsview2.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:bugtraq,5517; reference:cve,2003-0153; reference:nessus,11748; classtype:web-application-activity; sid:2197; rev:19; )"
1556,2198,SERVER-WEBAPP cvslog.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP cvslog.cgi access""; flow:to_server,established; http_uri; content:""/cvslog.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:bugtraq,5517; reference:cve,2003-0153; reference:nessus,11748; classtype:web-application-activity; sid:2198; rev:18; )"
1557,2199,SERVER-WEBAPP multidiff.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP multidiff.cgi access""; flow:to_server,established; http_uri; content:""/multidiff.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:bugtraq,5517; reference:cve,2003-0153; reference:nessus,11748; classtype:web-application-activity; sid:2199; rev:18; )"
1558,2200,SERVER-WEBAPP dnewsweb.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP dnewsweb.cgi access""; flow:to_server,established; http_uri; content:""/dnewsweb.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,1172; reference:bugtraq,4579; reference:cve,2000-0423; reference:nessus,11748; classtype:web-application-activity; sid:2200; rev:18; )"
1559,2201,SERVER-WEBAPP Matt Wright download.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Matt Wright download.cgi access""; flow:to_server,established; http_uri; content:""/download.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:cve,1999-1377; reference:nessus,11748; classtype:web-application-activity; sid:2201; rev:17; )"
1560,2202,SERVER-WEBAPP Webmin Directory edit_action.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Webmin Directory edit_action.cgi access""; flow:to_server,established; http_uri; content:""/edit_action.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3698; reference:bugtraq,4579; reference:cve,2001-1196; reference:nessus,11748; classtype:web-application-activity; sid:2202; rev:18; )"
1561,2203,SERVER-WEBAPP Leif M. Wright everythingform.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Leif M. Wright everythingform.cgi access""; flow:to_server,established; http_uri; content:""/everythingform.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,2101; reference:bugtraq,4579; reference:cve,2001-0023; reference:nessus,11748; classtype:web-application-activity; sid:2203; rev:18; )"
1562,2204,SERVER-WEBAPP EasyBoard 2000 ezadmin.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP EasyBoard 2000 ezadmin.cgi access""; flow:to_server,established; http_uri; content:""/ezadmin.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4068; reference:bugtraq,4579; reference:cve,2002-0263; reference:nessus,11748; classtype:web-application-activity; sid:2204; rev:18; )"
1563,2205,SERVER-WEBAPP EasyBoard 2000 ezboard.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP EasyBoard 2000 ezboard.cgi access""; flow:to_server,established; http_uri; content:""/ezboard.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4068; reference:bugtraq,4579; reference:cve,2002-0263; reference:nessus,11748; classtype:web-application-activity; sid:2205; rev:18; )"
1564,2206,SERVER-WEBAPP EasyBoard 2000 ezman.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP EasyBoard 2000 ezman.cgi access""; flow:to_server,established; http_uri; content:""/ezman.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4068; reference:bugtraq,4579; reference:cve,2002-0263; reference:nessus,11748; classtype:web-application-activity; sid:2206; rev:18; )"
1565,2207,SERVER-WEBAPP FileSeek fileseek.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP FileSeek fileseek.cgi access""; flow:to_server,established; http_uri; content:""/fileseek.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:bugtraq,6784; reference:cve,2002-0611; reference:nessus,11748; classtype:web-application-activity; sid:2207; rev:18; )"
1566,2208,SERVER-WEBAPP Faq-O-Matic fom.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Faq-O-Matic fom.cgi access""; flow:to_server,established; http_uri; content:""/fom.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:cve,2002-0230; reference:nessus,11748; classtype:web-application-activity; sid:2208; rev:17; )"
1567,2209,SERVER-WEBAPP Infonautics getdoc.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Infonautics getdoc.cgi access""; flow:to_server,established; http_uri; content:""/getdoc.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:cve,2000-0288; reference:nessus,11748; classtype:web-application-activity; sid:2209; rev:19; )"
1568,2210,SERVER-WEBAPP Multiple Vendors global.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Multiple Vendors global.cgi access""; flow:to_server,established; http_uri; content:""/global.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:cve,2000-0952; reference:nessus,11748; classtype:web-application-activity; sid:2210; rev:17; )"
1569,2211,SERVER-WEBAPP Lars Ellingsen guestserver.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Lars Ellingsen guestserver.cgi access""; flow:to_server,established; http_uri; content:""/guestserver.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:cve,2001-0180; reference:nessus,11748; classtype:web-application-activity; sid:2211; rev:17; )"
1570,2212,SERVER-WEBAPP cgiCentral WebStore imageFolio.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP cgiCentral WebStore imageFolio.cgi access""; flow:to_server,established; http_uri; content:""/imageFolio.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4579; reference:bugtraq,6265; reference:cve,2002-1334; reference:nessus,11748; classtype:web-application-activity; sid:2212; rev:18; )"
1571,2213,SERVER-WEBAPP Oatmeal Studios Mail File mailfile.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Oatmeal Studios Mail File mailfile.cgi access""; flow:to_server,established; http_uri; content:""/mailfile.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,1807; reference:bugtraq,4579; reference:cve,2000-0977; reference:nessus,11748; classtype:web-application-activity; sid:2213; rev:18; )"
1572,2214,SERVER-WEBAPP 3R Soft MailStudio 2000 mailview.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP 3R Soft MailStudio 2000 mailview.cgi access""; flow:to_server,established; http_uri; content:""/mailview.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,1335; reference:bugtraq,4579; reference:cve,2000-0526; reference:nessus,11748; classtype:web-application-activity; sid:2214; rev:18; )"
1573,2215,SERVER-WEBAPP Alabanza Control Panel nsManager.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Alabanza Control Panel nsManager.cgi access""; flow:to_server,established; http_uri; content:""/nsManager.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,1710; reference:bugtraq,4579; reference:cve,2000-1023; reference:nessus,11748; classtype:web-application-activity; sid:2215; rev:18; )"
1574,2216,SERVER-WEBAPP Ipswitch IMail readmail.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Ipswitch IMail readmail.cgi access""; flow:to_server,established; http_uri; content:""/readmail.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3427; reference:bugtraq,4579; reference:cve,2001-1283; reference:nessus,11748; classtype:web-application-activity; sid:2216; rev:18; )"
1575,2217,SERVER-WEBAPP Ipswitch IMail printmail.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Ipswitch IMail printmail.cgi access""; flow:to_server,established; http_uri; content:""/printmail.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3427; reference:bugtraq,4579; reference:cve,2001-1283; reference:nessus,11748; classtype:web-application-activity; sid:2217; rev:18; )"
1576,2218,SERVER-WEBAPP Oracle Cobalt RaQ service.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Oracle Cobalt RaQ service.cgi access""; flow:to_server,established; http_uri; content:""/service.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,4211; reference:bugtraq,4579; reference:cve,2002-0346; reference:nessus,11748; classtype:web-application-activity; sid:2218; rev:18; )"
1577,2219,SERVER-WEBAPP Trend Micro Interscan VirusWall setpasswd.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Trend Micro Interscan VirusWall setpasswd.cgi access""; flow:to_server,established; http_uri; content:""/setpasswd.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,2212; reference:bugtraq,4579; reference:cve,2001-0133; reference:nessus,11748; classtype:web-application-activity; sid:2219; rev:18; )"
1578,2220,SERVER-WEBAPP Leif M. Wright simplestmail.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Leif M. Wright simplestmail.cgi access""; flow:to_server,established; http_uri; content:""/simplestmail.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,2106; reference:bugtraq,4579; reference:cve,2001-0022; reference:nessus,11748; classtype:web-application-activity; sid:2220; rev:18; )"
1579,2221,SERVER-WEBAPP cgiCentral WebStore ws_mail.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP cgiCentral WebStore ws_mail.cgi access""; flow:to_server,established; http_uri; content:""/ws_mail.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,2861; reference:bugtraq,4579; reference:cve,2001-1343; reference:nessus,11748; classtype:web-application-activity; sid:2221; rev:18; )"
1580,2222,SERVER-WEBAPP Infinity CGI exploit scanner nph-exploitscanget.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Infinity CGI exploit scanner nph-exploitscanget.cgi access""; flow:to_server,established; http_uri; content:""/nph-exploitscanget.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,7910; reference:bugtraq,7911; reference:bugtraq,7913; reference:cve,2003-0434; reference:nessus,11740; classtype:web-application-activity; sid:2222; rev:20; )"
1581,2223,SERVER-WEBAPP CGIScript.net csNews.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP CGIScript.net csNews.cgi access""; flow:to_server,established; http_uri; content:""/csNews.cgi"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; reference:bugtraq,4994; reference:cve,2002-0923; reference:cve,2002-1751; reference:nessus,11726; classtype:web-application-activity; sid:2223; rev:18; )"
1582,2224,SERVER-WEBAPP Psunami Bulletin Board psunami.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Psunami Bulletin Board psunami.cgi access""; flow:to_server,established; http_uri; content:""/psunami.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,6607; reference:nessus,11750; classtype:web-application-activity; sid:2224; rev:13; )"
1583,2225,SERVER-WEBAPP Linksys BEFSR41 gozila.cgi access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Linksys BEFSR41 gozila.cgi access""; flow:to_server,established; http_uri; content:""/gozila.cgi"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,6086; reference:cve,2002-1236; reference:nessus,11773; classtype:web-application-activity; sid:2225; rev:15; )"
1584,2226,SERVER-WEBAPP pmachine remote file include attempt,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP pmachine remote file include attempt""; flow:to_server,established; http_uri; content:""lib.inc.php"",fast_pattern,nocase; content:""pm_path=""; pcre:""/pm_path=(https?|ftps?|php)/i""; metadata:ruleset community; service:http; reference:bugtraq,7919; reference:nessus,11739; classtype:web-application-attack; sid:2226; rev:19; )"
1585,2227,SERVER-WEBAPP forum_details.php access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP forum_details.php access""; flow:to_server,established; http_uri; content:""forum_details.php""; metadata:ruleset community; service:http; reference:bugtraq,7933; reference:nessus,11760; classtype:web-application-attack; sid:2227; rev:9; )"
1586,2228,SERVER-WEBAPP phpMyAdmin db_details_importdocsql.php access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP phpMyAdmin db_details_importdocsql.php access""; flow:to_server,established; http_uri; content:""db_details_importdocsql.php"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,7962; reference:bugtraq,7965; reference:nessus,11761; classtype:web-application-attack; sid:2228; rev:16; )"
1587,2229,SERVER-WEBAPP viewtopic.php access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP viewtopic.php access""; flow:to_server,established; http_uri; content:""/viewtopic.php"",fast_pattern,nocase; content:""days="",nocase; metadata:ruleset community; service:http; reference:bugtraq,7979; reference:cve,2003-0486; reference:nessus,11767; classtype:web-application-attack; sid:2229; rev:15; )"
1588,2230,SERVER-WEBAPP NetGear router default password login attempt admin/password,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP NetGear router default password login attempt admin/password""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""YWRtaW46cGFzc3dvcmQ"",nocase; pcre:""/^Authorization\x3a(\s*|\s*\r?\n\s+)Basic\s+YWRtaW46cGFzc3dvcmQ/ims""; metadata:ruleset community; service:http; reference:nessus,11737; reference:url,attack.mitre.org/techniques/T1078; classtype:default-login-attempt; sid:2230; rev:17; )"
1589,2231,SERVER-WEBAPP register.dll access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP register.dll access""; flow:to_server,established; http_uri; content:""/register.dll"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3327; reference:cve,2001-0958; reference:nessus,11747; classtype:web-application-activity; sid:2231; rev:13; )"
1590,2232,SERVER-WEBAPP ContentFilter.dll access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP ContentFilter.dll access""; flow:to_server,established; http_uri; content:""/ContentFilter.dll"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3327; reference:cve,2001-0958; reference:nessus,11747; classtype:web-application-activity; sid:2232; rev:13; )"
1591,2233,SERVER-WEBAPP SFNofitication.dll access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP SFNofitication.dll access""; flow:to_server,established; http_uri; content:""/SFNofitication.dll"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3327; reference:cve,2001-0958; reference:nessus,11747; classtype:web-application-activity; sid:2233; rev:13; )"
1592,2234,SERVER-WEBAPP TOP10.dll access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP TOP10.dll access""; flow:to_server,established; http_uri; content:""/TOP10.dll"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3327; reference:cve,2001-0958; reference:nessus,11747; classtype:web-application-activity; sid:2234; rev:13; )"
1593,2235,SERVER-WEBAPP SpamExcp.dll access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP SpamExcp.dll access""; flow:to_server,established; http_uri; content:""/SpamExcp.dll"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3327; reference:cve,2001-0958; reference:nessus,11747; classtype:web-application-activity; sid:2235; rev:13; )"
1594,2236,SERVER-WEBAPP spamrule.dll access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP spamrule.dll access""; flow:to_server,established; http_uri; content:""/spamrule.dll"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3327; reference:cve,2001-0958; reference:nessus,11747; classtype:web-application-activity; sid:2236; rev:13; )"
1595,2237,SERVER-WEBAPP cgiWebupdate.exe access,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP cgiWebupdate.exe access""; flow:to_server,established; http_uri; content:""/cgiWebupdate.exe"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:bugtraq,3216; reference:cve,2001-1150; reference:nessus,11722; classtype:web-application-activity; sid:2237; rev:13; )"
